generator_output_mw,turbine_speed_rpm,efficiency_percent,pressure_bar,vibration_levels_mm_s,temperature_c,torque_knm
9.411168731,622.0898923,55.4550593,4.220927156,11.60152505,37.43294871,144.4647189
10.4270413,960.9321321,65.16900816,6.928813664,3.546612044,40.49202872,103.6190867
0,0,0,0.267984663,3.077130348,19.44260155,0
11.62318535,455.5719285,74.94433241,3.008286456,9.272319846,42.262855,243.6349503
0,0,0,6.860901782,5.80899777,34.34704784,0
15.8111301,1079.25962,98.81956311,5.902180891,3.520872927,28.10835793,139.8969885
0,444.1825448,0,2.781769591,4.56180327,29.30634607,0
0,0,0,6.110713137,7.604124808,32.2321327,0
15.51518148,725.252342,96.96988427,4.440758674,2.192441703,37.86848099,204.2862338
4.713844965,1254.569741,10.20001634,3.430004835,19.55853904,70.63170227,35.87995323
9.766429363,822.0273224,61.04018352,4.56090098,4.930057587,34.35463006,113.4542953
0,0,0,1.834631414,2.944448622,20.60111199,0
0,229.0762421,0,2.02448993,7.32691675,29.47374325,0
0,0,0,7.6064467,7.895174329,40.43343471,0
6.564606755,208.3391367,53.13966157,2.561746296,11.65688831,40.36582347,300.8910273
8.774510397,902.0339987,54.84068998,6.448279992,9.977763426,44.18071072,92.89051443
0,0,0,0.089687296,2.241173717,10.4277224,0
0,0,0,1.324224773,1.617950392,16.75194854,0
15.94005079,741.752476,99.62531744,6.800408353,8.359551632,43.02571843,205.2116811
2.520299072,1110.323179,2.421491917,1.6509659,21.8529964,34.5341342,21.67574611
1.827698621,1468.119366,21.83562688,4.099672784,19.10486924,61.3587121,11.88815883
10.96368871,456.4095909,72.77416151,3.621929085,8.530368778,34.20643599,229.3893846
1.324338546,1115.370275,12.9322478,2.433651166,23.29997827,30.10282768,11.33838855
0,0,0,1.468885344,1.226502433,17.24413861,0
9.673256113,958.7638368,60.45785071,6.376600718,7.67400037,39.58275,96.34571938
0,464.1901188,0,3.144118445,5.101533279,35.5669732,0
14.01985343,1130.583854,87.62408392,3.084838885,8.21551534,31.73008884,118.4164607
0,383.4945808,0,3.071455957,3.621947037,33.80572308,0
0,290.320075,0,1.509554265,4.256857686,34.2511729,0
3.719871526,1272.181966,48.27655415,3.500307871,18.60054155,61.91393495,27.92222922
0,0,0,0.485279205,3.888245546,13.00963535,0
0.189380531,1192.926262,0.144600828,1.664104437,23.01948749,38.34761516,1.515978745
0,283.7056554,0,2.915268651,4.19668579,26.10582834,0
0,349.0810916,0,2.257992496,7.406834996,37.03804923,0
12.47532713,976.9165586,77.97079456,4.648615874,4.124130783,34.92033804,121.9455211
0,0,0,6.519402913,7.737540906,37.71346535,0
1.425742592,646.9612991,24.00571593,1.657011048,22.98701061,43.84447749,21.0442864
0,0,0,0.325908854,1.825192257,23.41924426,0
1.226462325,664.616177,21.6909012,3.031541186,23.62564175,37.96495989,17.62197927
4.621298983,1205.266968,29.18730351,6.912580165,20.93389268,74.14276852,36.614423
11.0127696,421.3102579,65.46008513,4.986583007,8.513144738,37.57808663,249.6122541
10.59433173,1085.19593,66.2145733,6.235123582,7.739391478,32.74617839,93.22594475
6.662652198,258.5350415,46.29063132,3.772402132,12.3209806,49.6056568,246.0929146
0,0,0,1.104343116,4.45537863,12.86740998,0
14.5047468,1022.887668,90.6546675,5.790687179,3.64240928,27.41958107,135.4108896
0,0,0,0.124729543,3.146814514,8.871905674,0
0,924.6900027,0,3.242410248,4.410552781,584.5607929,0
1.766829922,1333.4638,40.09471962,5.246396194,18.46431196,78.39739909,12.65274913
1.104998978,1061.619759,19.64726279,3.174379827,21.02370661,41.96769187,9.939493758
0,0,0,0.23344605,2.973993103,17.18734652,0
12.54634306,1004.121445,78.41464411,6.808485279,2.628139326,41.91752366,119.3169925
12.97553819,936.0377347,81.0971137,5.704425989,2.966876736,26.18472433,132.3742173
0,0,0,0.88929506,1.764391562,24.53880471,0
11.76279797,464.2818421,70.07586266,4.871259765,8.438732656,32.85645268,241.9359025
2.288930431,709.8833396,24.44173538,2.734730603,20.29685001,48.6947581,30.79051772
6.953280562,210.290825,41.86395163,3.611974128,10.90445526,50.62533033,315.748147
1.351319353,1030.732531,21.05106619,3.851948277,24.66451531,47.11215952,12.51939654
13.56322859,1011.685102,67.74551257,4.609619727,8.003511947,677.4918692,128.0233268
0,287.9247893,0,3.879356252,5.023607361,35.80663542,0
10.10848715,338.4776092,72.58391368,4.740904114,8.050982769,42.68436168,285.1856052
12.12424733,1059.444253,75.77654583,4.584063692,8.832414919,25.05624528,109.2818554
11.5238472,363.733123,74.79477948,4.807655672,9.277890333,34.24103075,302.5422425
11.04914545,404.380647,74.58668685,3.254370146,8.433807782,44.34228852,260.9214059
0,0,0,0.142520193,4.480874674,18.21415425,0
0,0,0,6.018051552,6.864688007,42.81203359,0
8.548606888,928.363902,53.42879305,6.457244089,5.423734615,34.46833876,87.93231015
7.363732353,399.7054455,47.06861134,2.420634932,13.38613856,40.67538964,175.9257098
10.91437552,1004.242687,68.21484701,6.548011123,4.048785207,31.59020851,103.7842847
2.848457213,1116.778126,8.048084759,3.654741519,24.11312975,30.46857487,24.35646088
0,0,0,0.776470022,4.182100349,6.12091797,0
3.987715032,1370.507699,22.17638942,4.379456736,20.51594301,77.79613266,27.78523139
0,0,0,0.479307661,1.200501758,14.18450259,0
12.39549608,884.947921,77.4718505,5.597310813,2.136589216,41.32732686,133.7573269
9.495038121,1015.465622,59.34398826,6.227011572,4.530352749,44.98236077,89.29000957
9.568864296,915.0456764,59.80540185,3.016607828,8.716530698,38.13275912,99.85941195
14.97136539,819.6979533,93.57103372,6.625220774,4.097856295,34.40755558,174.4130357
2.057373204,1093.251264,8.357049143,1.020313288,22.86303878,38.12928124,17.97067843
11.23496678,858.1561483,70.21854238,4.671174001,2.864742658,32.69496265,125.0192405
0,402.491115,0,3.217131114,4.076260564,33.79215557,0
10.75305957,439.1937715,71.71413554,3.205016513,9.388720774,43.77028262,233.8014829
3.731415116,1386.196101,12.00557335,3.994522288,19.54916149,75.55302748,25.70515788
9.753178891,1148.894978,60.95736807,4.588354341,5.760620892,33.83923393,81.06571938
12.95271771,813.7909201,80.95448571,4.636483975,2.143747506,28.49379459,151.9915496
2.382934316,920.6616846,10.57882126,1.117757644,23.15670042,38.35621334,24.7162958
9.645521713,1010.13463,60.28451071,4.95347808,3.488960056,38.25704777,91.18383315
9.862428837,767.4324365,60.00718003,4.282627855,11.88416255,35.67830642,122.7199341
0,0,0,0.120646102,2.288555872,14.69138887,0
0,0,0,0.782156118,0.446682312,18.6820819,0
14.4070197,798.2672066,90.04387315,6.228269078,7.045278003,26.33383833,172.3444266
8.846003618,783.6022582,61.45112712,2.505366691,10.87721118,45.87923375,107.8010065
11.75271107,441.4255161,65.39496798,4.255815002,9.255260414,35.86948493,254.2447584
3.632090799,1427.061916,29.12484743,4.184749032,19.86020004,79.93706662,24.30442006
2.518002917,1159.523268,4.837637123,3.678733358,22.73797686,35.15382407,20.73710578
0,397.2113708,0,3.835252042,4.874232999,30.24390279,0
0,0,0,0.140809178,3.474972593,13.06828053,0
6.004303407,381.7473152,49.03661168,3.503413774,10.00457853,47.97960242,150.1958802
0,0,0,0.371953475,1.588396669,24.69146829,0
0,0,0,1.186262435,1.495868971,19.21736831,0
10.77419221,303.4639565,66.86232927,3.637859869,8.678568287,41.122984,339.0384745
11.79753372,1182.460319,73.73458574,4.755329572,5.090868264,28.80064592,95.27435861
0,205.6509184,0,2.464204511,7.448096324,29.38275358,0
0.093846676,1027.663334,5.414140796,3.904165649,23.89687318,31.16847806,0.872046042
6.900588105,274.3887261,43.03222432,2.590743949,13.48075438,53.82648262,240.1547737
0,0,0,0.128820537,3.040787748,14.11389209,0
0,0,0,6.735057397,5.608727355,44.29816128,0
2.342963397,1472.363233,30.88157807,6.746813429,20.10273557,76.7856424,15.19574237
0,0,0,1.487001695,2.515853566,17.98400665,0
7.602382703,280.629943,45.17777635,2.438351987,11.26545518,41.69291022,258.6944444
0,0,0,0.771757512,2.205505122,19.01498483,0
0,0,0,0.269524266,2.434457105,5.732134068,0
13.51202105,1029.125159,84.45013156,3.611079075,3.716081188,29.48126805,125.3786241
12.03236808,825.4547629,75.20230051,5.894846216,9.063274506,37.87911088,139.1967877
10.0196233,474.6927682,70.43277396,3.16280907,9.058259575,41.3154661,201.5626969
2.184421175,829.2128655,8.488826287,2.558056633,20.58313061,42.52231745,25.15600823
0,217.9653123,0,1.139218228,5.28719829,23.52442747,0
2.185910834,844.7582154,2.319797032,1.783546939,21.10502053,39.4407673,24.70992348
8.705537361,650.0575708,57.03111487,2.699891677,10.74858687,43.90144337,127.8836859
0,0,0,0.038130821,3.011921298,10.25072684,0
0,219.2561979,0,3.049361269,7.699217745,28.44154251,0
4.052878533,1456.778313,44.35041258,6.531890884,21.62197306,79.16612819,26.56693801
0,0,0,0.471650829,0.881486789,17.9988676,0
12.31702958,785.9613496,76.98143485,5.763405665,9.634216598,43.39363169,149.6498124
0,499.9456833,0,2.205498092,6.923893144,28.75416683,0
9.101878831,1116.079841,56.88674269,4.423723111,8.159282363,31.43241165,77.87663324
2.949412768,1160.829407,10.64350555,2.144580801,23.25631748,48.05722926,24.26266694
13.20011182,822.8431445,82.5006989,4.021352296,8.769492439,42.95787756,153.1905365
13.50766913,770.3176784,84.42293208,4.768408049,7.019807068,26.46092935,167.4487582
1.976221525,1203.718862,17.90338259,4.174562133,20.6233739,77.86490344,15.67768526
2.14296832,991.146255,20.83901218,3.051177707,22.8500967,39.11415637,20.64664015
0,0,0,0.312706366,1.201407855,11.70005835,0
0,0,0,0.365736333,2.681217873,19.9445109,0
0,399.9620317,0,3.722486481,6.018626844,20.73612253,0
6.991579722,387.1018516,46.18957403,3.483492493,13.51133521,42.10183472,172.473131
0,357.2236151,0,1.877098624,7.931591564,30.97441527,0
7.320520769,237.8318147,40.95685684,3.970537257,13.24206074,49.01141342,293.9296581
7.812559987,371.2171052,51.18260105,3.394388791,12.71722268,49.43479694,200.9725612
5.711710104,1778.486285,59.5255242,4.06462544,4.50906894,741.4540125,30.66811043
0,303.8518628,0,2.06919661,5.8232777,33.43700006,0
8.497965306,1114.437867,53.11228316,6.826104305,5.959450803,34.4372376,72.81661319
0,0,0,0.925697196,2.426233376,17.9501486,0
9.867765017,654.2843998,63.22406954,4.015137709,11.05190348,37.47016558,144.0202683
0,0,0,0.154990057,4.53125206,22.77537729,0
0,0,0,0.117882185,1.817123249,19.83148219,0
0,0,0,0.214217421,4.534648042,9.34510667,0
10.23041537,467.4352692,69.26336796,3.680292006,8.086808515,37.04291607,208.998501
0,318.8792742,0,3.689456767,5.818869051,30.83860471,0
0,0,0,0.028461988,3.27279188,14.1059259,0
7.704631106,313.5161954,53.44695241,2.189025344,10.33575626,51.3600193,234.6730682
9.87932231,706.0455722,61.69480604,3.079174272,10.68705734,37.50739035,133.6182571
13.32356399,870.5642082,83.27227493,4.509347513,9.211656075,39.9351492,146.1473639
7.384605078,202.0665313,50.48424185,3.475033229,12.96693691,46.53983339,348.9829988
11.82643891,1014.66583,73.91524316,6.107115333,8.019588403,31.66419287,111.3018389
14.67842925,860.6075153,91.7401828,5.295263002,2.9165637,44.00167639,162.8717758
12.16551699,972.0638851,76.03448116,6.798328412,3.365611993,28.70958354,119.5107972
2.36943662,1088.077627,27.12408225,1.608659799,22.73315674,40.88366568,20.79488858
0,0,0,6.761405102,6.043106187,48.96789143,0
0,348.0674244,0,1.355889028,4.913223368,37.50706547,0
9.531965741,892.1862171,59.57478588,6.904705386,6.993710556,33.45403622,102.0230599
0,0,0,0.530021669,3.271742205,12.54581916,0
0,0,0,0.870304431,0.658189513,19.13083596,0
7.538275965,305.9670279,53.24655687,3.884772528,12.14388389,53.9150737,235.2712102
0,283.4944969,0,1.788880644,5.805590032,27.31307862,0
8.096004925,911.0876735,50.60003078,6.031825328,5.713186056,27.35944796,84.85588647
9.599984424,1143.246304,59.99990265,6.142116888,3.360097321,40.00007522,80.18665633
8.099655507,798.1077347,59.7616717,3.057571907,11.0930102,43.55359055,96.91174426
0,354.4253059,0,3.673961204,5.02915192,29.09353995,0
13.56234808,1113.528777,84.76467549,6.330026648,5.706957144,34.2301853,116.3067241
0,0,0,0.56617247,2.415612228,11.70762016,0
4.553828147,1241.615504,44.0267245,6.222984152,21.28854209,63.50526569,35.02360871
4.000403203,1284.481742,20.36227382,4.609252012,18.66544026,63.1283107,29.74042791
8.031942158,632.5842747,50.33462664,4.443583623,11.22515964,35.58344732,121.247715
0,0,0,1.049111184,0.632621157,15.16249829,0
0,0,0,0.397896639,1.273644962,17.66244339,0
0,365.0815532,0,3.321441164,3.022326805,28.82354835,0
5.329720248,1339.11418,30.97853062,6.009675621,21.31743033,70.33736898,38.0065271
2.625289744,931.7307245,23.53072423,1.467161665,20.60091433,37.17647072,26.90656187
0,0,0,0.0168017,1.793846938,19.27470534,0
0,0,0,0.927469885,4.639258697,7.013782169,0
11.62158605,489.0127976,66.68486852,3.451772725,9.069522606,44.61387314,226.9428787
12.2659106,949.691,76.66194127,6.153209235,6.855393963,44.70630571,123.3357147
7.493916413,208.9739461,49.54525323,3.810439482,12.37999711,45.652262,342.4428344
4.706101984,1288.082491,19.41316857,5.752588262,19.68999722,67.98118359,34.8890416
13.86853155,879.227316,86.67832218,6.389356011,2.363761552,38.3800987,150.6262585
0,0,0,1.190402946,4.095193542,20.86790185,0
0,276.9644553,0,3.806624282,5.789860147,37.1025594,0
6.781065288,390.131505,42.62063281,3.589024187,12.1085371,54.93200049,165.9809648
12.33864003,1172.889552,77.1165002,5.941828232,8.485922093,37.70907139,100.4573132
0,0,0,6.43303186,7.172635123,46.78899886,0
9.776238088,763.1856029,53.40303325,3.703666142,10.81318121,43.16149494,122.3243686
0,0,0,0.357072132,2.07309325,15.44790225,0
0,411.9762054,0,2.143912459,5.334137519,22.88935191,0
0,0,0,0.061538271,2.46114417,17.20848551,0
2.555750253,1070.996266,7.804783139,3.579432188,23.79031291,31.82365264,22.78777055
2.342945372,791.4504139,6.059969522,3.454256326,21.91432299,31.2255921,28.26896019
6.023795385,351.9575371,50.97514873,2.43340108,11.27900428,46.47112915,163.4373543
0,0,0,7.089007833,6.260984653,45.33979827,0
1.742945826,867.165672,12.68447528,3.836695855,20.09055898,38.60805559,19.19345652
10.67361143,1055.638966,66.71007144,5.986895259,7.640881334,36.77537776,96.55335249
0,0,0,0.936596996,1.223679233,15.32977439,0
0,207.8615943,0,1.749631341,6.823453322,33.38639728,0
0.203996729,794.3532406,23.23238104,2.684996465,20.92952031,49.50895802,2.452341311
1.86330905,1496.03836,30.46192338,6.564976381,18.22047927,69.87567747,11.89360596
0,0,0,0.591174354,3.270616707,16.23146637,0
5.865236424,1279.41081,36.07585757,3.89416786,20.75297442,75.37985503,43.77708998
0,0,0,6.606616224,9.038878442,38.99115987,0
9.027152034,1058.983865,56.41970021,3.602929691,2.935371289,39.87274322,81.40157272
11.02752711,375.9460336,74.49977851,4.21998806,8.010053655,33.88759743,280.1070302
9.068011967,937.0588137,56.67507479,5.410490817,5.616671623,39.54663203,92.40949922
12.01123081,997.8314996,75.07019257,4.489073706,2.876322246,31.71138207,114.9480703
12.69838298,795.7148771,79.36489363,5.48326216,3.477410625,30.19464858,152.3920549
11.01907555,466.3500194,65.81554284,4.093844131,8.441650823,44.87638329,225.6340005
0,426.3095059,0,3.816509203,6.616016927,37.71887166,0
11.51515145,474.4899714,73.83918043,4.957969271,9.476358693,31.58290799,231.7469347
11.78084795,1006.92382,73.63029971,3.440009405,3.513777446,35.79868704,111.7252456
8.362188195,661.9578174,50.5543167,3.854507704,11.57939366,40.57557079,120.6315766
0,0,0,0.699198328,0.58420692,18.08839442,0
9.536497351,601.2025944,60.89808807,2.640933521,10.40516903,35.31096421,151.4744654
6.624344293,376.7091281,53.89177987,2.792368536,10.75004406,49.18160685,167.9222074
13.39276535,878.1829776,83.70478343,3.912596669,2.029892655,25.54495205,145.6319374
0,0,0,6.423392587,8.437931435,41.14411507,0
12.61156461,1456.145216,55.23940331,3.345567252,8.10125887,505.2335745,82.70574222
5.967498842,1384.091635,48.70078969,5.607949757,18.69784039,60.48225645,41.17170776
0,361.9296615,0,1.290535308,5.263171553,39.51452839,0
9.839262001,707.3139206,63.01963621,2.6799818,10.31574578,45.06829613,132.8378084
9.089914251,688.1462808,54.62477311,4.471613923,11.83687998,48.25817008,126.1392956
9.045896458,731.8655977,56.53685286,3.998382493,9.960805561,41.97171132,118.0297973
13.61066653,772.2277999,85.06666584,5.130435144,4.921489784,32.81989424,168.3082265
1.698191321,1325.143261,48.33043896,5.000612859,20.58475435,62.94431397,12.23756937
9.934056197,760.1980627,63.90503184,3.921509789,10.63491718,45.36726232,124.7875436
0,0,0,1.350975021,4.221078913,13.08097434,0
9.565732998,959.2471462,59.78583124,6.720159329,7.265102141,42.87136516,95.22678469
0,0,0,6.407396239,9.187234304,33.36579171,0
11.95469333,344.9234152,68.79277016,4.909460679,8.825175898,41.57737822,330.9688678
0,0,0,0.734042186,4.580103219,16.47060842,0
13.67687293,972.7508448,85.48045582,3.924028137,3.575965305,35.93029849,134.2630712
2.594727357,1415.089917,34.30889538,4.876415684,18.18004125,69.91699751,17.50971496
0,0,0,0.726782415,1.449394529,11.98120072,0
11.49796068,1018.211175,71.86225425,6.281196919,6.833386948,42.57327929,107.833659
12.78978107,1178.488535,79.93613168,5.261781582,4.829848915,36.78122374,103.6356393
10.82562423,439.3323962,67.5414603,4.203662339,8.315315973,37.96261663,235.3049704
8.428307448,841.3839584,52.67692155,6.677119388,5.164548657,27.42116975,95.65716904
10.3191613,752.0526023,64.49475811,4.166276531,3.173187505,39.39644403,131.0290417
0,0,0,7.519579002,6.028169471,36.06121472,0
6.419944947,309.287245,52.65783944,3.370323745,10.47290295,48.1944784,198.2168982
0,0,0,7.128508476,6.010247411,37.77491534,0
9.065829949,756.9237287,56.77160229,2.93456795,11.55488105,43.80877931,114.3738737
15.51988576,809.6434114,96.99928601,6.721953543,4.030671562,33.18951513,183.0484754
11.31167405,1181.61267,70.69796283,5.522293085,2.056715809,39.28077841,91.41619172
0,0,0,1.093117481,1.731855051,23.45702337,0
0,425.3241435,0,3.97652539,3.324074159,26.49961417,0
0,300.5620568,0,3.857385721,3.925989845,21.66430175,0
9.354181655,1047.104374,58.46363534,4.01809353,6.158719588,29.54675089,85.30749862
9.84598403,797.255027,51.14463634,3.914858405,11.90413967,41.12667547,117.9324288
0,0,0,1.983641707,0.840105618,11.01988296,0
